question,candidate answer,is correct, sent_stemmed_overlap,sent_text,sent_tags,sent_tokens,nbr_text,nbr_tags,nbr_tokens,topic1,topic2, answer_type
how many credits do i need to graduate,"Intensive short-term courses of 2 credits are also possible, though it is expected that the duration of such a course will be no less than 3 weeks.",0,0.6859943405700353,0.0,3.024230304339114,1.4737964374391526,0.0,3.024230304339114,1.4737964374391526,1.2862393885688161,0.77174363314129,0.0
how many credits do i need to graduate,"While taking courses in the Institute is the primary means for a student to earn credits, there may be other approved provisions for earning credit through projects, studying in other Institutions and transferring credits, etc Such provisions will be provided in these or other regulations.",0,1.0,0.0,4.32808512266689,1.4426950408889634,0.0,4.32808512266689,1.4426950408889634,3.0,3.0,0.0
how many credits do i need to graduate,"Certain courses such as SelfGrowth (SG), Community Work (CW), may be taken for varying number of credits on case to case basis.",0,1.0,0.0,2.8853900817779268,0.40242960438184466,0.0,2.8853900817779268,0.40242960438184466,3.0,3.0,0.0
how many credits do i need to graduate,A student can take upto 8 credits of Online Courses in A student btech degree.,0,1.0,0.0,4.32808512266689,1.4426950408889634,0.0,4.32808512266689,1.4426950408889634,0.0,3.0,0.0
how many credits do i need to graduate,"Registration after completion of 156 credits, required for graduation, will be allowed in only one extra semester.",1,2.0,0.0,3.263173494142638,0.9102392266268373,0.0,3.263173494142638,0.9102392266268373,0.0,3.0,0.0
how many credits do i need to graduate,There may also be labs in The course.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
how many credits do i need to graduate,"In addition, one hour of interaction per week is expected, which may be in form of structured tutorials.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
how many credits do i need to graduate,"The course will have 3 hours of lectures per week, with a total of about 39 hours of lectures (13 weeks).",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
how many credits do i need to graduate,"The course will have 1.5 hours of lectures per week for the whole semester, or 3 hours of lectures per week for half the semester.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
how many credits do i need to graduate,A 2-credit course may or may not have tutorials and labs.,0,0.0,0.0,4.32808512266689,0.0,0.0,4.32808512266689,0.0,3.0,3.0,0.0
how many credits do i need to graduate,The total lectures hours will be about 20.,0,0.0,0.0,2.8853900817779268,0.0,0.0,2.8853900817779268,0.0,3.0,3.0,0.0
how many credits do i need to graduate,"A 1-credit course will have a total of about 10 hours of lecture over a period of, generally, not less than 2 weeks.",0,0.0,0.0,4.32808512266689,0.0,0.0,4.32808512266689,0.0,3.0,3.0,0.0
how many credits do i need to graduate,Such courses may also be run during vacations.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
how many credits do i need to graduate,The course is likely to be run as a short course on a very specialized topic.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
how many credits do i need to graduate,"Further, registration of extra credits will be permitted provided he or btech pays fees for that extra semester.",0,1.0,0.0,1.8640048036788355,0.6213349345596119,0.0,1.8640048036788355,0.6213349345596119,0.0,3.0,0.0
how many credits do i need to graduate,"CGPA computation will remain the same for first 5 semesters, even if a student has done ""extra credits.""",0,1.0,0.0,2.8853900817779268,0.6213349345596119,0.0,2.8853900817779268,0.6213349345596119,0.0,3.0,0.0
how many credits do i need to graduate,The limit one course in a semester for OC means that no more than 4 credits of OC can be taken in a semester.,0,1.0,0.0,2.8853900817779268,0.45511961331341866,0.0,2.8853900817779268,0.45511961331341866,0.0,3.0,0.0
how many credits do i need to graduate,"A course may be of 4, 2, or 1 credit.",0,1.0,0.0,4.32808512266689,1.4426950408889634,0.0,4.32808512266689,1.4426950408889634,3.0,0.0,0.0
how many credits do i need to graduate,The maximum credit transfer allowed is 40 credits over the entire btech program (with a maximum of 20 credits in a semester).,0,1.0,0.0,4.32808512266689,1.4426950408889634,0.0,4.32808512266689,1.4426950408889634,3.0,0.0,0.0
how many credits do i need to graduate,"For N extra credits done, the student will be allowed worst grades in N credits, with a maximum limit of at most 8 credits, to be not counted towards CGPA computation.",0,1.0,0.0,4.32808512266689,1.4426950408889634,0.0,4.32808512266689,1.4426950408889634,3.0,0.0,0.0
how is my semester graded,"A semester is of about four months in duration with 13 weeks of teaching, a mid- semester recess, a mid-semester examination, and an end-semester examination.",0,-0.33333333333333365,0.46156315568142897,-1.675827776020041,-7.401486830834377e-16,0.09231263113628578,-1.675827776020041,-7.401486830834377e-16,2.8333333333333335,0.0,0.0
how is my semester graded,"If a student gets academic warning because of low SGPA (of <4.0) in two consecutive semesters and or or gets two or more F grades each in two consecutive semesters, a student or a student program will be terminated.",0,2.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,1.0,0.0,0.0
how is my semester graded,"Generally the last 10 days in mid-semester are reserved for the end-semester examination, presentations, demos, etc The summer term is about half the duration of the regular semesters, and the courses taught run at a faster pace to complete in duration of the summer term.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.2769378934088574,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
how is my semester graded,"The academic calendar, published every year or semester, specifies the dates for major academic activities like registration, examinations, mid-semester recess, etc, will be prepared and published by DOAA, and tabled in the Senate.",0,1.0,0.2769378934088574,0.2769378934088574,1.4426950408889634,0.2769378934088574,0.2769378934088574,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,"The course will have 1.5 hours of lectures per week for the whole semester, or 3 hours of lectures per week for half the semester.",0,1.0,0.2769378934088574,1.4426950408889634,1.4426950408889634,0.2769378934088574,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,Pre- registration for a semester can be done toward the end of the previous semester.,0,1.0,0.2769378934088574,1.4426950408889634,1.4426950408889634,0.2769378934088574,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,The semester performance is indicated by a Semester Grade Point Average (SGPA) which is a weighted sum of all the points earned in the courses done in a semester.,1,1.0,0.2769378934088574,1.4426950408889634,1.4426950408889634,0.2769378934088574,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,"Further, if a student passes 3 or less technical courses in the first semester, he or she will be allowed to take semester leave in the Semester 2 or can continue in Semester 2.",0,1.0,0.2769378934088574,0.5138983423697507,1.4426950408889634,0.2769378934088574,0.5138983423697507,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,"If a student is absent from the Institute for more than 20 days in a semester due to medical or any other reason, this may be converted to a semester leave for that semester by DOAA.",0,1.0,0.2769378934088574,1.4426950408889634,1.4426950408889634,0.2769378934088574,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,The minimum duration for completing the btech program is 8 semesters (excluding the semesters in which the student took semester leave or the repeated semester or year).,0,1.0,0.2769378934088574,0.5138983423697507,1.4426950408889634,0.2769378934088574,0.5138983423697507,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,The maximum duration within which the requirements must be completed is six years (12 semesters) (including the semester in which student took semester leave or the repeated semester or year).,0,1.0,0.2769378934088574,0.5138983423697507,1.4426950408889634,0.2769378934088574,0.5138983423697507,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,Has completed a minimum of eight semesters in the program (excluding the semesters in which the student took semester leave or the semester or year he or she repeated).,0,1.0,0.2769378934088574,0.5138983423697507,1.4426950408889634,0.2769378934088574,0.5138983423697507,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,"Any such request for change of grade must, however, be made within four weeks of the start of the next semester with all relevant records and justification.",0,2.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,Students will be informed about these dates and other details every semester.,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.2769378934088574,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,"Students wanting to avail internship (industrial, academic, research, etc) without taking semester leave can do so with prior approval of the DOAA in only one semester of Students wanting to avail internship (industrial, academic, research, etc) without taking semester leave degree program.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.2769378934088574,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,Students may be permitted to do academic work and courses in places of repute outside IIIT-Delhi and may be allowed to spend up to 2 semesters at another University.,0,1.0,0.0,0.0,1.4426950408889634,0.2769378934088574,0.0,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,"CGPA computation will remain the same for first 5 semesters, even if a student has done ""extra credits.""",0,1.0,0.0,0.0,1.4426950408889634,0.2769378934088574,0.0,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,"If a student passes 3 or less technical courses in the entire first year and was on leave in either of the two semesters, a student will have to repeat the first year, ie, a student or she has to do first semester in the next academic year and will not be allowed to continue with the third semester.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.2769378934088574,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,A student shall be placed under academic warning or probation on the grounds of inadequate academic performance for one (subsequent) semester.,0,1.0,0.0,0.0,1.4426950408889634,0.2769378934088574,0.0,1.4426950408889634,0.0,0.0,0.0
how is my semester graded,A student shall not be permitted more than four semester leaves in the entire program.,0,1.0,0.0,0.0,1.4426950408889634,0.2769378934088574,0.0,1.4426950408889634,0.0,0.0,0.0
what if I do more than 156 credits in my btech course,"Registration after completion of 156 credits, required for graduation, will be allowed in only one extra semester.",1,-1.0,1.1612581246724893,-0.7878977563742247,-0.3810739202759512,1.4211586331552257,-0.7878977563742247,-0.3810739202759512,-3.4,3.1,0.0
what if I do more than 156 credits in my btech course,"btech students are allowed to do extra credits"" beyond 156 credits required for completion of btech requirement.",0,1.0,1.2136523021691166,2.1238915287959537,2.1238915287959537,1.2136523021691166,2.1238915287959537,2.1238915287959537,3.0,0.0,0.0
what if I do more than 156 credits in my btech course,"For example, if a student has done 120 credits including OC of 4 credits, CGPA will be computed from best grades corresponding to 112 credits.",0,1.0,1.4426950408889634,2.8853900817779268,1.4426950408889634,1.4426950408889634,2.8853900817779268,1.4426950408889634,3.0,0.0,0.0
what if I do more than 156 credits in my btech course,"For example, if a student has done 164 credits (excluding SG or CW credits) including OC of 4 credits, CGPA will be computed from best grades corresponding to 152 credits.",0,1.0,1.4426950408889634,2.8853900817779268,1.4426950408889634,1.4426950408889634,2.8853900817779268,1.4426950408889634,3.0,0.0,0.0
what if I do more than 156 credits in my btech course,"Intensive short-term courses of 2 credits are also possible, though it is expected that the duration of such a course will be no less than 3 weeks.",0,2.0,0.0,2.8853900817779268,2.8853900817779268,0.0,2.8853900817779268,2.8853900817779268,2.0,2.0,0.0
what if I do more than 156 credits in my btech course,"While taking courses in the Institute is the primary means for a student to earn credits, there may be other approved provisions for earning credit through projects, studying in other Institutions and transferring credits, etc Such provisions will be provided in these or other regulations.",0,2.0,0.0,2.8853900817779268,2.8853900817779268,0.0,2.8853900817779268,2.8853900817779268,2.0,2.0,0.0
what if I do more than 156 credits in my btech course,The limit one course in a semester for OC means that no more than 4 credits of OC can be taken in a semester.,0,2.0,0.36926937306885504,1.4426950408889634,2.2670840272712374,0.6726824486111342,1.4426950408889634,2.2670840272712374,0.0,2.0,0.0
what if I do more than 156 credits in my btech course,The minimum number of credits for a btech program is 156 (including 2 credits each of SG and CW).,1,2.0,0.30341307554227914,3.188803157320206,3.188803157320206,0.30341307554227914,3.188803157320206,3.188803157320206,2.0,0.0,0.0
what if I do more than 156 credits in my btech course,"btech student, who has already completed btech or btech graduation requirement (including registration for a minimum of 8 semesters on campus), will be allowed to register for at most two extra courses to improve btech or btech CGPA.",0,1.0,0.30341307554227914,1.7461081164312424,1.4426950408889634,1.2136523021691166,1.7461081164312424,1.4426950408889634,0.0,3.0,0.0
what if I do more than 156 credits in my btech course,"Certain courses such as SelfGrowth (SG), Community Work (CW), may be taken for varying number of credits on case to case basis.",0,2.0,0.0,1.4426950408889634,1.845124645270808,0.0,1.4426950408889634,1.845124645270808,2.0,2.0,0.0
what if I do more than 156 credits in my btech course,"A course may be of 4, 2, or 1 credit.",0,2.0,0.0,2.8853900817779268,1.7038842974531876,0.0,2.8853900817779268,1.7038842974531876,2.0,2.0,0.0
what if I do more than 156 credits in my btech course,"- The worst grades in courses totaling M credits will be ""removed"", where M= min{8, N}.",0,2.0,0.0,2.8853900817779268,2.8853900817779268,0.0,2.8853900817779268,2.8853900817779268,3.0,0.0,0.0
what if I do more than 156 credits in my btech course,A student can take upto 8 credits of Online Courses in A student btech degree.,0,2.0,0.0,2.8853900817779268,2.352934267515801,0.6726824486111342,2.8853900817779268,2.352934267515801,0.0,2.0,0.0
what if I do more than 156 credits in my btech course,"Further, registration of extra credits will be permitted provided he or btech pays fees for that extra semester.",0,1.0,0.30341307554227914,1.546082944661503,0.924748010101891,1.2136523021691166,1.546082944661503,0.924748010101891,0.0,3.0,0.0
what if I do more than 156 credits in my btech course,A btech student is allowed to register for online courses (OC) as regular courses (and not in the category of Independent Project (IP) or Independent Study (IS) or Undergraduate Research (UR) or btech Project (BTP)).,0,2.0,0.30341307554227914,0.30341307554227914,1.4426950408889634,0.6726824486111342,0.30341307554227914,1.4426950408889634,0.0,2.0,0.0
what if I do more than 156 credits in my btech course,"If a student has done N credits more than 116, then for CGPA computation the following will be done:.",0,1.0,0.0,2.8853900817779268,2.8853900817779268,0.0,2.8853900817779268,2.8853900817779268,3.0,0.0,0.0
what if I do more than 156 credits in my btech course,"For CGPA computation at the end of 6th semester, baseline credits will be 116 (equal to 29 full courses including OC but excluding SG & CW).",0,2.0,0.0,1.8204784532536746,2.352934267515801,0.0,1.8204784532536746,2.352934267515801,3.0,0.0,0.0
what if I do more than 156 credits in my btech course,A 2-credit course may or may not have tutorials and labs.,0,1.0,0.0,2.8853900817779268,1.4426950408889634,0.0,2.8853900817779268,1.4426950408889634,2.0,2.0,0.0
what if I do more than 156 credits in my btech course,"A 1-credit course will have a total of about 10 hours of lecture over a period of, generally, not less than 2 weeks.",0,1.0,0.0,2.8853900817779268,1.4426950408889634,0.0,2.8853900817779268,1.4426950408889634,2.0,2.0,0.0
what if I do more than 156 credits in my btech course,The course is likely to be run as a short course on a very specialized topic.,0,1.0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,2.0,2.0,0.0
How is sgpa calculated,"F’ grade shall not be counted in the calculation of the CGPA, although F’ grade is counted in the calculation of SGPA.",0,2.380476142847617,0.7647539164479713,-0.5014985343831352,-0.04331693678514542,0.5735654373359784,-0.5014985343831352,-0.04331693678514542,-0.840168050416806,0.0,0.0
How is sgpa calculated,"F’ grade shall not be counted in the calculation of CGPA, however, F’ grade is counted in the calculation of SGPA.",0,1.0,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.0,0.0,0.0
How is sgpa calculated,"The SGPA (u1.w1 + u2.w2 +  + un.wn)  or  (u1 + u2 +  + un) where ui is the number of credits for the course i and wi is the points earned through the letter grade in that course, and n is the number of courses taken in the semester.",1,0.0,0.0,0.7213475204444817,1.4426950408889634,0.45511961331341866,0.7213475204444817,1.4426950408889634,0.0,0.0,0.0
How is sgpa calculated,The semester performance is indicated by a Semester Grade Point Average (SGPA) which is a weighted sum of all the points earned in the courses done in a semester.,1,0.0,0.0,1.4426950408889634,1.4426950408889634,0.45511961331341866,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
How is sgpa calculated,"Each letter grade carries certain points as given in the table, and these points are used in the computation of the SGPA or CGPA as explained later.",1,0.0,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.0,0.0,0.0
How is sgpa calculated,The pass grade for the respective course will count towards the SGPA of the semester in which the course is passed and not in the semester where F’ grade was awarded.,0,0.0,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.0,0.0,0.0
How is sgpa calculated,"While doing the computation of SGPA, the course or thesis credits with grades S and X are ignored.",0,0.0,0.45511961331341866,1.4426950408889634,0.45511961331341866,0.45511961331341866,1.4426950408889634,0.45511961331341866,0.0,0.0,0.0
How is sgpa calculated,The SGPA is given for each semester and is computed using the following formula.,0,0.0,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.0,0.0,0.0
How is sgpa calculated,The overall performance is indicated by a Cumulative Grade Point Average (CGPA) which is computed in the same manner as the computation of SGPA but for all the courses done in the program.,0,0.0,0.45511961331341866,1.4426950408889634,0.45511961331341866,0.45511961331341866,1.4426950408889634,0.45511961331341866,0.0,0.0,0.0
How is sgpa calculated,"If he or she gets an SGPA of 4.5 or less in a semester, or has a CGPA of 4.5 or less at the end of the semester.",0,0.0,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.0,0.0,0.0
How is sgpa calculated,SGPA computation will remain the same for each semester.,0,0.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
How is sgpa calculated,"If a student gets academic warning because of low SGPA (of <4.0) in two consecutive semesters and or or gets two or more F grades each in two consecutive semesters, a student or a student program will be terminated.",0,0.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
How is sgpa calculated,"Any such request for change of grade must, however, be made within four weeks of the start of the next semester with all relevant records and justification.",0,0.0,0.0,0.45511961331341866,0.0,0.0,0.45511961331341866,0.0,1.0,0.0,0.0
How is sgpa calculated,"As mentioned in Ordinances, a letter grade, once awarded, shall not be changed unless the request is made by the Instructor-in-Charge of the course and is approved by the Chairman, Senate.",0,0.0,0.0,0.7213475204444817,0.0,0.0,0.7213475204444817,0.0,1.0,0.0,0.0
How is sgpa calculated,"As with a grade change, this grade improvement will be approved and authorized by Chairman, Senate.",0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,1.0,0.0,0.0
How is sgpa calculated,Decision regarding whether these modules are to be offered during vacation and whether these modules may be used for grade enhancement will be taken every year.,0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,1.0,0.0,0.0
How is sgpa calculated,"For some important core courses, refresher modules may be offered during vacations for students’ benefit.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
How is sgpa calculated,"Based on students’ performance in the refresher module, only students with F or D grade may be allowed at most half the letter grade improvement (ie improvement from F to D or D to C- -), although any student can attend.",0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,1.0,0.0,0.0
How is sgpa calculated,Following method will be used for calculating the CGPA:.,0,1.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,0.0,0.0,0.0
How is sgpa calculated,One of the letter grades given in the following table shall be awarded to a student reflecting his or her overall performance in a course.,0,0.0,0.0,1.4426950408889634,0.0,0.45511961331341866,1.4426950408889634,0.0,0.0,0.0,0.0
formula for sgpa,The SGPA is given for each semester and is computed using the following formula.,1,0.0,0.2730717679880512,-0.17907079451581476,1.3550930486547736,0.1820478453253675,-0.17907079451581476,1.3550930486547736,-0.3,0.0,0.0
formula for sgpa,"The SGPA (u1.w1 + u2.w2 +  + un.wn)  or  (u1 + u2 +  + un) where ui is the number of credits for the course i and wi is the points earned through the letter grade in that course, and n is the number of courses taken in the semester.",1,0.0,0.0,0.7213475204444817,1.4426950408889634,0.45511961331341866,0.7213475204444817,1.4426950408889634,0.0,0.0,0.0
formula for sgpa,The semester performance is indicated by a Semester Grade Point Average (SGPA) which is a weighted sum of all the points earned in the courses done in a semester.,0,0.0,0.0,1.4426950408889634,1.4426950408889634,0.45511961331341866,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
formula for sgpa,"Each letter grade carries certain points as given in the table, and these points are used in the computation of the SGPA or CGPA as explained later.",0,0.0,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.0,0.0,0.0
formula for sgpa,"F’ grade shall not be counted in the calculation of the CGPA, although F’ grade is counted in the calculation of SGPA.",0,0.0,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.0,0.0,0.0
formula for sgpa,The pass grade for the respective course will count towards the SGPA of the semester in which the course is passed and not in the semester where F’ grade was awarded.,0,0.0,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.0,0.0,0.0
formula for sgpa,"While doing the computation of SGPA, the course or thesis credits with grades S and X are ignored.",0,0.0,0.45511961331341866,1.4426950408889634,0.45511961331341866,0.45511961331341866,1.4426950408889634,0.45511961331341866,0.0,0.0,0.0
formula for sgpa,The overall performance is indicated by a Cumulative Grade Point Average (CGPA) which is computed in the same manner as the computation of SGPA but for all the courses done in the program.,0,0.0,0.45511961331341866,1.4426950408889634,0.45511961331341866,0.45511961331341866,1.4426950408889634,0.45511961331341866,0.0,0.0,0.0
formula for sgpa,"F’ grade shall not be counted in the calculation of CGPA, however, F’ grade is counted in the calculation of SGPA.",0,0.0,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.0,0.0,0.0
formula for sgpa,"If he or she gets an SGPA of 4.5 or less in a semester, or has a CGPA of 4.5 or less at the end of the semester.",0,0.0,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.45511961331341866,0.9102392266268373,0.45511961331341866,0.0,0.0,0.0
formula for sgpa,SGPA computation will remain the same for each semester.,0,0.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
formula for sgpa,"If a student gets academic warning because of low SGPA (of <4.0) in two consecutive semesters and or or gets two or more F grades each in two consecutive semesters, a student or a student program will be terminated.",0,0.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
formula for sgpa,"Any such request for change of grade must, however, be made within four weeks of the start of the next semester with all relevant records and justification.",0,0.0,0.0,0.45511961331341866,0.0,0.0,0.45511961331341866,0.0,1.0,0.0,0.0
formula for sgpa,"As mentioned in Ordinances, a letter grade, once awarded, shall not be changed unless the request is made by the Instructor-in-Charge of the course and is approved by the Chairman, Senate.",0,0.0,0.0,0.7213475204444817,0.0,0.0,0.7213475204444817,0.0,1.0,0.0,0.0
formula for sgpa,"As with a grade change, this grade improvement will be approved and authorized by Chairman, Senate.",0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,1.0,0.0,0.0
formula for sgpa,Decision regarding whether these modules are to be offered during vacation and whether these modules may be used for grade enhancement will be taken every year.,0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,1.0,0.0,0.0
formula for sgpa,"For some important core courses, refresher modules may be offered during vacations for students’ benefit.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
formula for sgpa,"Based on students’ performance in the refresher module, only students with F or D grade may be allowed at most half the letter grade improvement (ie improvement from F to D or D to C- -), although any student can attend.",0,0.0,0.0,1.4426950408889634,0.0,0.0,1.4426950408889634,0.0,1.0,0.0,0.0
formula for sgpa,One of the letter grades given in the following table shall be awarded to a student reflecting his or her overall performance in a course.,0,0.0,0.0,1.4426950408889634,0.0,0.45511961331341866,1.4426950408889634,0.0,0.0,0.0,0.0
formula for sgpa,"However, when the course is replaced or repeated, the new grade will be used for computation of the CGPA.",0,0.0,0.0,1.4426950408889634,0.0,0.45511961331341866,1.4426950408889634,0.0,0.0,0.0,0.0
what is the i grade,"All unconverted I grades are automatically converted to F grade after the grade conversion deadline, which is one month after the moderation date.",0,0.0,1.1885124435191479,0.39172003426215163,0.39172003426215163,0.8999734353413549,0.39172003426215163,0.39172003426215163,-0.35,0.0,0.0
what is the i grade,"Any such request for change of grade must, however, be made within four weeks of the start of the next semester with all relevant records and justification.",0,1.0,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,2.0,0.0,0.0
what is the i grade,"In the academic courses, the final grades awarded are A to F (A+ is a grade with same points as A, and is there to honor excellence).",0,1.0,0.45511961331341866,1.4426950408889634,1.4426950408889634,0.45511961331341866,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
what is the i grade,"For all courses including project-based courses, An I (Incomplete) grade must be converted to a regular grade within one month of the end of the current term (ie, the moderation date).",0,1.0,0.0,1.4426950408889634,1.4426950408889634,1.4426950408889634,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
what is the i grade,"For courses other than project  or  independent study, incomplete grade I is meant primarily for medical reasons.",1,1.0,0.0,1.4426950408889634,1.4426950408889634,1.4426950408889634,1.4426950408889634,1.4426950408889634,0.0,0.0,0.0
what is the i grade,The F and X grades are fail grades and the student shall be required to repeat the course.,0,1.0,0.45511961331341866,0.6213349345596119,0.6213349345596119,1.4426950408889634,0.6213349345596119,0.6213349345596119,0.0,0.0,0.0
what is the i grade,"As mentioned in Ordinances, a letter grade, once awarded, shall not be changed unless the request is made by the Instructor-in-Charge of the course and is approved by the Chairman, Senate.",0,1.0,0.0,0.7213475204444817,0.7213475204444817,0.45511961331341866,0.7213475204444817,0.7213475204444817,2.0,0.0,0.0
what is the i grade,"As with a grade change, this grade improvement will be approved and authorized by Chairman, Senate.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
what is the i grade,Decision regarding whether these modules are to be offered during vacation and whether these modules may be used for grade enhancement will be taken every year.,0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
what is the i grade,"Based on students’ performance in the refresher module, only students with F or D grade may be allowed at most half the letter grade improvement (ie improvement from F to D or D to C- -), although any student can attend.",0,1.0,0.0,1.4426950408889634,1.4426950408889634,0.0,1.4426950408889634,1.4426950408889634,1.0,0.0,0.0
what is the i grade,An I (Incomplete) grade may be awarded in cases when all the requirements for a course are not met by the student at the time of submission of grades and it essentially reflects as an incomplete status in the Evaluation Resource Planning (ERP) system.,1,1.0,0.45511961331341866,0.9102392266268373,0.9102392266268373,0.45511961331341866,0.9102392266268373,0.9102392266268373,0.0,0.0,0.0
what is the i grade,"In certain courses, such as Online Courses (OC, Self-Growth (SG and Community Work (CW courses, only S or X grade is awarded.",0,1.0,0.0,0.6213349345596119,0.6213349345596119,1.4426950408889634,0.6213349345596119,0.6213349345596119,0.0,0.0,0.0
what is the i grade,"doaa (DOAA)’s office receives, processes and maintains all records relating to the undergraduate programs including curricula, courses offered, academic calendar, registration, leave, examinations, grades and award of degrees and prizes; disseminates information and issues orders pertaining to all academic matters; processes requests from students regarding academic matters.",0,1.0,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.0,0.0,0.0
what is the i grade,"The Institute follows a system of continuous evaluation, in which, during a course, various instruments like tests, exams, assignments, projects, etc, are given by the instructor to assess the learning of students and assign grades.",0,1.0,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.0,0.0,0.0
what is the i grade,The grades in courses will be announced over ERP at the end of every semester.,0,1.0,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.0,0.0,0.0
what is the i grade,Transfer of btech students from one program to the other is possible only after the grades of the first semester are out.,0,1.0,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.45511961331341866,0.0,0.0,0.0
